ID,Label,Timestamp,xAcc010Hz,xAcc015Hz,xAcc020Hz,xAcc025Hz,xAcc030Hz,xAcc035Hz,xAcc040Hz,xAcc045Hz,xAcc050Hz,xAcc055Hz,xAcc060Hz,xAcc065Hz,xAcc070Hz,xAcc075Hz,xAcc080Hz,xAcc085Hz,xAcc090Hz,xAcc095Hz,xAcc100Hz,xAcc105Hz,xAcc110Hz,xAcc115Hz,xAcc120Hz,yAcc010Hz,yAcc015Hz,yAcc020Hz,yAcc025Hz,yAcc030Hz,yAcc035Hz,yAcc040Hz,yAcc045Hz,yAcc050Hz,yAcc055Hz,yAcc060Hz,yAcc065Hz,yAcc070Hz,yAcc075Hz,yAcc080Hz,yAcc085Hz,yAcc090Hz,yAcc095Hz,yAcc100Hz,yAcc105Hz,yAcc110Hz,yAcc115Hz,yAcc120Hz,zAcc010Hz,zAcc015Hz,zAcc020Hz,zAcc025Hz,zAcc030Hz,zAcc035Hz,zAcc040Hz,zAcc045Hz,zAcc050Hz,zAcc055Hz,zAcc060Hz,zAcc065Hz,zAcc070Hz,zAcc075Hz,zAcc080Hz,zAcc085Hz,zAcc090Hz,zAcc095Hz,zAcc100Hz,zAcc105Hz,zAcc110Hz,zAcc115Hz,zAcc120Hz,snd0025Hz,snd0050Hz,snd0075Hz,snd0100Hz,snd0125Hz,snd0150Hz,snd0175Hz,snd0200Hz,snd0225Hz,snd0250Hz,snd0275Hz,snd0300Hz,snd0325Hz,snd0350Hz,snd0375Hz,snd0400Hz,snd0425Hz,snd0450Hz,snd0475Hz,snd0500Hz,snd0525Hz,snd0550Hz,snd0575Hz,snd0600Hz,snd0625Hz,snd0650Hz,snd0675Hz,snd0700Hz,snd0725Hz,snd0750Hz,snd0775Hz,snd0800Hz,snd0825Hz,snd0850Hz,snd0875Hz,snd0900Hz,snd0925Hz,snd0950Hz,snd0975Hz,snd1000Hz,snd1025Hz,snd1050Hz,snd1075Hz,snd1100Hz,snd1125Hz,snd1150Hz,snd1175Hz,snd1200Hz,snd1225Hz,snd1250Hz,snd1275Hz,snd1300Hz,snd1325Hz,snd1350Hz,snd1375Hz,snd1400Hz,snd1425Hz,snd1450Hz,snd1475Hz,snd1500Hz,snd1525Hz,snd1550Hz,snd1575Hz,snd1600Hz,snd1625Hz,snd1650Hz,snd1675Hz,snd1700Hz,snd1725Hz,snd1750Hz,snd1775Hz,snd1800Hz,snd1825Hz,snd1850Hz,snd1875Hz,snd1900Hz,snd1925Hz,snd1950Hz,snd1975Hz,snd2000Hz,snd2025Hz,snd2050Hz,snd2075Hz,snd2100Hz,snd2125Hz,snd2150Hz,snd2175Hz,snd2200Hz,snd2225Hz,snd2250Hz,snd2275Hz,snd2300Hz,snd2325Hz,snd2350Hz,snd2375Hz,snd2400Hz,snd2425Hz,snd2450Hz,snd2475Hz,snd2500Hz
4,out,8.04,973.2757598,1050.944406,1142.818289,3819.801521,1864.489538,843.7696512,1744.278672,10114.1236,12754.58374,2744.095795,816.7135642,862.0515573,2819.60447,2214.005271,819.5676156,128.5484554,1096.839304,6143.55703,4880.113286,539.0017871,1076.290664,311.4927986,2268.721468,983.4147314,836.6654889,414.2355721,1027.688976,594.2704477,97.146758,570.0331614,150.0558642,1054.703909,575.2802133,300.0957399,591.098125,399.2830373,1292.605779,902.8670721,1252.031327,759.9138582,908.4830625,419.518663,396.978229,960.083774,534.4701925,580.6335018,1005.996516,1256.789884,1654.285103,2308.182719,861.6591964,756.1857489,1475.497475,5033.395288,6516.41569,1828.008198,447.3773803,264.6915067,1199.265311,2071.190473,1630.171994,922.0484473,741.7841295,1363.738689,2692.419917,1123.116887,1624.574661,1902.424757,2362.431996,0.437586031,0.536474914,0.416644555,7.178525324,0.642462644,11.45293414,2.889144658,4.033517091,2.500601663,4.650736263,1.239027282,2.051319558,4.70317172,2.733264526,10.72371637,2.350222385,6.214907099,9.255944948,1.85897227,20.59816753,1.717670171,3.421980167,11.103167,5.914888015,30.74075183,23.61844688,18.29415125,3.443503752,8.357602689,3.824535305,13.70326777,20.47238197,15.02284241,6.488638854,9.017269156,5.777626988,7.111839203,12.10943811,6.830505365,6.289903496,7.077040269,14.59384825,6.867238086,3.206104338,3.637731936,2.83308854,4.230267066,2.54943935,2.114913795,3.535645924,3.725140272,2.341020513,10.02238494,2.244579233,11.28930372,6.104384194,7.921814799,4.292077899,6.572921603,8.077445752,4.74637695,13.49681395,7.755791393,11.50511876,7.254265699,4.757773855,10.26160821,6.052674237,0.211871012,3.891473012,6.560984211,3.129175498,3.435682101,7.619999373,2.611656917,5.402874538,7.189176677,5.10310538,1.162695101,3.512620997,2.806690357,6.198898314,9.55606337,6.705251924,3.634063432,3.240135157,5.099098212,8.830514836,1.34597376,6.611646721,5.47076895,6.830750557,5.857720432,2.017480353,2.152566704,4.142345985,4.114994748,4.01778468,2.756778483,5.861355983
4,out,8.08,1260.293279,779.1688995,1470.639658,3691.57653,996.7468483,732.5258649,1209.902113,9289.790608,12999.65002,4129.358817,354.5139766,883.862434,2235.30823,1629.496893,317.6178581,613.8263791,1779.521953,6528.991474,4831.53274,859.4082466,805.4497878,693.7452623,2087.374384,1047.00232,900.1224098,1039.354933,1796.092179,1632.130592,1111.623498,1466.430696,1262.956615,779.1469757,193.052703,709.9456125,324.6698804,525.0245944,1180.059991,1228.991679,1009.118568,541.9427346,758.3457207,564.1773516,566.2218013,591.1956844,687.8987826,761.1190255,1283.767534,1576.566322,1765.622499,2076.408962,690.9188302,612.0085264,1090.448487,5209.847433,6761.768626,2413.370959,588.6072367,127.2892994,843.5375056,1499.908244,1262.184657,1017.708535,908.8232127,2126.830814,2343.725855,615.6000278,1581.813047,2876.364312,3374.719873,0.175309173,0.491069216,0.377337564,6.872144583,0.616456499,11.70754598,3.251574479,4.921075734,2.063585119,6.119174455,1.125621942,0.900985612,4.377505226,2.385803666,9.024980684,5.495149748,3.454249779,11.85040129,1.194230289,19.79825704,10.08403026,28.02544262,20.92419539,11.80320257,21.90726888,23.9542131,13.87175788,9.389479154,20.4368365,7.39567518,17.22593476,25.84498053,11.1030387,13.64751934,9.767225042,2.414424201,4.679480189,11.32104598,4.464204783,1.687498339,8.890115569,16.06469329,7.373561087,5.392820115,2.694826914,6.338521279,5.387071632,2.491658251,5.112043488,4.234632622,5.230311906,3.539954432,8.826274817,6.910239598,3.56171917,16.2907158,7.340086456,2.275702139,4.003057839,8.839670377,4.805774239,14.30966553,6.996774565,17.0360434,7.977477879,6.007859987,12.86411848,0.81280641,3.491336435,3.271007726,7.435434232,4.307239032,6.980864002,6.916843554,2.667958674,6.145977754,5.700006275,1.825250217,3.553956426,5.07521427,6.953521567,8.223423292,10.14672153,4.632336326,3.456328183,2.406525028,0.85780181,10.04702965,3.723695613,6.377082142,5.938589454,10.07768952,1.480727995,3.892960615,1.931979529,3.804914843,4.513050482,3.390387855,3.275539188,4.503744979
4,out,8.12,994.3895647,939.4367717,2001.570477,3970.066751,1331.709915,514.9227767,812.0777465,8915.90418,12117.8933,3204.936046,818.3604997,375.1690807,1427.733365,1652.488285,755.5269748,418.6113744,1564.011978,6600.250792,5017.591112,678.6154194,806.3207039,733.0634454,1875.648669,1714.666608,1165.739896,928.7283997,2255.538688,2656.767247,2568.583203,2578.051081,1668.020695,442.1227322,569.6899121,903.361768,340.565125,605.5293658,785.6051261,721.9526893,286.0577515,1047.568338,759.7235879,110.0374514,800.3181229,816.5123281,1205.233462,206.1348296,1036.648986,1035.313313,488.3097274,1471.691835,914.7659167,554.6283864,259.7837229,4735.62638,6121.870312,1123.022288,799.7891504,9.406100305,880.6906247,1567.693283,1398.781708,1600.177856,1025.070666,1782.573582,1801.383527,759.5528996,972.3559298,2465.303295,2185.331786,0.031585573,0.50555706,0.138817122,6.314768786,0.693765698,10.29171592,2.351552919,3.229576123,3.647993048,0.954077822,2.795506784,3.299836985,4.859932655,5.282398359,5.872518463,7.313943095,1.222332035,8.131790205,0.233172198,14.62226466,9.449457124,41.80813693,17.48002249,12.56024431,17.63790295,15.91453553,29.72815143,6.336215349,18.77587259,14.92225291,19.63463715,26.42244907,7.515662835,19.73653426,7.88613958,9.518744206,3.68030628,10.5514052,3.402923311,10.52119285,11.18691234,9.673764361,8.360332608,5.537572136,0.785562954,8.210674315,3.591781772,1.96625387,8.428918086,4.892446518,5.392253725,6.967495987,4.904884716,5.131033481,0.492280056,18.26703483,4.619352029,1.858506492,2.134669682,6.165817667,5.040929204,14.14130834,4.536134813,15.31068529,8.194688291,4.229586953,9.292343335,4.453250726,5.467257118,3.297269552,6.165432457,6.463271302,6.785006884,4.569506315,4.223086509,3.749025532,17.04146363,3.776629067,6.154164689,6.310253432,6.843215297,8.80445514,6.459294791,1.135796388,1.705530288,2.682723835,2.429043692,9.45051303,4.69603528,5.994168026,2.996709708,10.60103574,4.935780007,5.401385272,0.844599534,5.386241521,4.324523575,5.614913072,3.192103146,2.426676838
4,out,8.16,490.1264465,482.1343848,2936.95667,4454.335619,1356.825016,319.8635729,1598.660091,9243.664892,11215.28837,1300.249888,637.081709,516.4207343,1100.660624,1352.903554,417.7420405,207.3401815,1043.005793,6902.320937,5921.286584,1391.377087,1334.727246,1056.13032,1052.075877,1800.039345,970.0940473,631.0243161,1865.822788,1980.401527,2224.366863,2515.975501,1546.640224,349.9901554,915.8013793,912.7280027,494.553742,545.0928062,511.1846777,547.2659845,810.7921887,1171.928534,459.5522457,632.4445841,1153.011848,1544.413066,1554.042007,836.3464017,741.8623778,633.229456,696.4478566,906.1466161,575.2535225,231.9533445,572.2234588,4635.221216,5986.993749,1100.12863,614.3338781,759.1812148,1590.008255,2148.986271,1960.180723,1412.278133,301.8338988,1249.117899,745.6060578,870.3165395,366.73804,1183.334281,1365.054603,0.280846189,0.51640367,0.099323126,5.891044744,1.166967349,6.986712938,1.202956899,2.842024286,3.284309085,2.5009802,6.911423128,4.425608876,5.926441582,9.12833255,7.257129108,5.460887506,2.260184234,3.130141894,3.768969876,10.36585702,1.854960148,18.03473412,10.26829212,3.039581249,20.00755875,28.6632893,32.74577192,14.6826461,7.307236822,15.75363056,23.48733623,20.68276104,7.171608791,17.23505205,7.52044162,12.61708987,3.773421562,9.773116269,4.699132091,23.14925247,10.04760019,5.765910692,8.995685142,3.61293983,2.257279375,6.24928437,1.005701981,0.348251046,9.343747182,4.082576735,5.37590276,9.109131398,4.122008679,3.344650911,9.323755397,13.90700229,3.330488442,2.918629793,3.303839642,2.763845076,5.199761949,11.44636084,2.449803193,9.872768087,8.987440878,0.913140483,3.552442204,3.808254867,3.530805527,3.743384643,4.042751045,9.023757346,4.174864713,3.646644961,0.67416341,5.983054308,17.13854866,1.848054143,4.978600653,4.331940725,3.665522737,11.2764057,2.346098155,3.296126546,3.12963663,5.352208217,1.479023994,11.13790996,5.739779676,6.903372676,1.186199604,8.714752915,7.081522527,5.218708611,2.736023722,8.015276802,4.040006191,5.316867691,2.688576051,3.817058479
4,out,8.2,154.0473781,183.974397,3231.147464,4669.630022,1485.725029,352.450118,680.8331341,8626.283501,11776.28695,3142.358297,614.5092201,860.2806925,364.4071211,1227.102192,304.5934738,746.550431,2476.02189,7623.001512,6761.666087,1481.217429,1237.94184,724.5596237,543.8254396,1508.319165,348.015066,1199.801064,1009.268227,773.2892058,686.5644092,1260.522355,1141.893983,505.7618625,1092.081177,393.9082609,490.169455,382.1833863,619.8408711,806.9553746,1090.620345,1195.955362,268.6741736,670.6588292,1165.037538,1117.281722,1540.920702,812.1124548,875.7150326,665.316654,865.552901,576.589723,88.98137448,336.1702446,203.2799468,4751.656344,6614.805341,2202.932014,445.5373343,1515.334719,2233.878736,1244.147408,1657.022409,572.608499,764.8829504,1344.031539,598.1827022,713.5955985,631.4164797,651.9073341,1460.197403,0.449703378,0.193581081,0.695308295,5.987917196,1.12559545,8.08770236,1.225041146,4.46423424,3.788252444,6.383869012,6.497162615,3.929834519,4.584390394,2.808098092,6.483780955,4.472824696,4.461742453,3.269350066,6.603770771,4.623284377,5.981945672,19.76820752,16.23566091,10.6646383,17.00750024,36.12174413,27.0070751,21.77149157,2.800286223,9.480434709,29.25032059,18.14380299,7.857440243,9.804764802,11.42120842,10.9461145,10.12837614,7.273882475,12.85142195,28.20431348,5.972131746,7.174916286,9.079925419,5.769626067,4.172900525,3.469881149,2.779634856,0.396782942,8.516438751,6.156604763,6.305593718,7.537121943,8.457117485,10.48777037,12.51432115,1.790492276,6.580318278,1.862668663,6.833325275,3.914614756,7.058122335,6.171411863,2.708736805,7.211966958,11.11786355,5.868135674,3.693214754,0.996740494,2.207852854,3.299419021,3.419624608,8.309502739,4.180933586,3.258508862,3.929189766,8.610872093,10.31900196,1.124346831,3.121883214,1.393134241,1.099472507,11.60917359,4.137356948,3.388998075,4.983980881,7.992129995,2.722582202,13.70798667,5.158843873,5.805393385,2.502423068,4.559462859,6.423314675,6.148290691,4.390233604,11.62957384,2.840325128,2.417497919,2.0899899,4.995470576
4,out,8.24,669.3070669,801.4023079,3471.544891,4346.963255,1183.157044,727.9114248,944.4963909,8812.367337,12573.4197,3777.059139,900.8416571,1526.366578,1379.272744,1337.436622,411.1739472,1284.250996,2841.869891,7121.031764,6154.426407,1006.880089,659.3557904,805.5935392,401.2437303,1043.91568,708.5687634,1515.288618,1511.351612,832.8112112,492.1314146,383.8019226,797.9912227,631.0927442,1589.850706,1045.312884,802.3699079,633.3879729,292.2812449,711.8674451,535.0619078,957.839448,887.0541436,78.9281999,1288.963069,853.7943999,1509.416888,416.0700688,506.5912892,448.0664608,316.9560585,720.3435376,7.4542194,655.8778628,1430.528352,5765.96068,6585.933093,1916.006333,1262.275435,1336.387146,2010.300758,1330.521603,1674.606648,477.9385286,535.4262742,1792.135286,1448.620378,600.492551,454.1781868,1480.090204,2375.033617,0.477205333,0.108009816,0.803110507,7.947955217,1.229211111,12.2283458,0.739408908,6.815877687,2.141328676,11.32635849,3.758954594,4.133307217,2.657496122,9.053208266,7.460881947,4.10935178,5.000274195,5.842191078,6.828346096,11.90383804,16.76102078,43.13932863,14.71180706,12.65359502,28.9955531,21.63848437,22.78834795,19.96572612,3.640753339,8.871822835,32.91809206,22.44976863,9.746194631,5.022130969,14.20990089,11.41579243,21.38121763,8.915858978,20.51042197,19.90029039,9.26616383,5.519458868,6.323233537,6.405933131,5.434097899,3.023571444,2.200908572,1.531309874,10.02127089,4.864181866,4.003643961,9.073706924,11.67469542,14.07043781,3.687281169,11.16180442,4.607406998,3.671039187,6.903989165,6.068733223,8.444808656,2.679734656,1.334260434,6.766364144,9.904980752,7.868109425,4.567528051,2.482249447,3.358730174,4.240457304,2.851288741,3.812546141,2.158507639,3.963679061,5.426217437,7.746417478,17.39357781,1.422435597,7.520420923,1.471701087,1.757991965,10.00823267,5.487013654,2.914159668,4.867187218,6.108169934,3.024508384,14.99576687,5.390048069,2.643876242,4.77680758,3.608619063,5.1664421,6.517252615,4.845734307,12.13580892,4.666446772,3.841224268,2.788240669,3.800190117
4,out,8.28,623.5680576,1171.809032,2782.125191,4223.303354,428.1601039,849.5947069,1016.978575,9485.172221,12583.47604,3451.203282,823.5563123,2033.91991,2837.818216,1954.003188,865.6897451,1333.614884,770.3671101,5531.194534,4524.798833,1365.119201,327.0040155,813.6036048,819.0867299,563.102023,703.4168226,1344.583121,2305.269388,1731.435055,244.2779136,670.7382078,845.4483236,1610.327018,1956.318307,1887.972356,999.2171877,557.3491069,560.625539,669.9672855,268.5350464,346.5609004,1046.955349,1245.993591,1932.970951,1996.512573,1921.378982,1124.733069,636.8148253,635.1979377,656.0329762,1202.413437,644.2140414,830.9365777,1990.927051,5823.531747,6263.18168,566.2574846,1322.599951,782.0024932,1682.565561,2578.113241,1996.791592,920.249411,839.3509009,2114.532339,1457.569259,605.7893978,868.1650436,1522.297963,2883.191822,0.277000888,0.146838122,0.531063023,9.783500448,1.012544007,14.0214906,0.215016079,8.860234256,3.4242233,11.54102703,1.792469612,5.707635335,1.155896193,11.38987002,9.920621217,2.643540061,4.416470998,8.697104119,5.435442383,14.8746988,18.61039304,36.9906277,11.21552598,3.223645665,34.26191792,13.74922481,38.34526266,10.58517164,12.44290497,17.92145682,26.78821381,23.58983289,11.68221147,6.893896456,16.61796642,11.58898432,30.77638587,4.172289407,16.57298337,12.40612022,5.899067438,9.99981911,8.443249517,2.895807078,1.292417493,1.730445219,0.907920042,3.920507364,11.08453777,0.894676548,1.427294206,10.72998461,10.40518927,12.69265601,13.13596887,10.37669399,7.187882354,4.915909482,3.258684637,8.116498496,9.546322972,7.316748871,1.229678093,6.239847768,4.142913687,7.025062567,2.603682385,4.064195843,3.503383332,6.264308054,3.60258691,1.394046278,3.578521532,2.871819936,5.771318107,4.989733334,23.26674345,1.289995198,10.44291669,4.382585076,4.822864749,9.436898285,4.645567166,2.19531467,3.824398833,2.587909906,4.922739451,14.2454102,8.645809991,4.299288639,5.269375204,3.996868128,4.924251177,5.153449308,4.255629734,9.437838914,5.65919544,3.375676783,3.222017405,2.776916141
4,out,8.32,652.9500451,527.7615622,2035.917268,4499.432654,2088.346529,714.4479346,652.4045101,9386.741506,12372.94882,2488.559972,1218.356336,1125.946459,3130.636886,3002.5795,876.9042745,630.1025916,1381.826166,4851.835205,3594.130471,1007.441255,866.00675,760.3578767,1503.742833,536.6097743,600.927627,443.3264215,2180.089621,3107.622184,1783.289965,899.6435964,625.344107,1729.861258,1074.048146,1804.748937,1219.382277,840.2486258,1377.732026,905.9217371,384.2338189,115.7197211,904.1032515,1601.437686,2191.923761,1312.013425,1967.528931,1110.548791,759.4584744,894.8382425,1355.095874,1922.685325,1188.372739,302.555857,1128.561662,4096.360953,6369.837499,2324.109153,429.6346159,1164.335938,2343.085293,2193.645623,1377.76514,1526.600969,395.5450115,2322.126384,2033.17279,1403.275312,823.674174,978.0608594,2443.606075,0.104872983,0.172005416,0.276098434,9.926919322,1.0639993,12.58693228,1.620788813,7.92308062,4.515682591,15.77198735,0.473397089,5.261041562,0.907592066,6.599682552,9.741344482,0.985490202,3.4595347,10.84174212,4.539479109,8.020916292,6.344839346,17.03414946,13.80619331,7.924128022,19.28148085,4.879656223,48.75751479,6.033800771,14.4671772,22.96148333,12.84858899,19.65288908,13.63236914,7.462004936,16.59986085,7.403464755,31.55294537,7.450092359,5.635115192,13.03820879,2.135868141,10.48382539,6.35539327,2.447617582,3.534949719,1.414703956,1.3491904,5.003044521,9.544884441,3.380671885,2.910005243,8.110073965,8.476995531,11.30543593,8.196570815,16.12675585,6.101412736,7.351442953,7.21658257,8.266207905,8.303520373,8.306893948,2.090132316,5.646155776,5.242565235,4.033982169,3.683313844,4.662389222,2.026016358,5.026906878,1.93486883,1.16235609,5.69740154,2.850738162,4.210347832,1.945763897,21.73602143,3.54660781,9.209291931,4.857599025,5.418579644,9.905034124,3.019926231,3.514447149,3.115635743,4.613187014,4.197461708,9.541188748,7.901816426,4.27698813,4.388478043,2.999455729,5.686475762,3.68299093,3.225381991,6.565646867,3.286346703,2.243572833,2.99426728,2.921355184
4,out,8.36,625.5897404,571.1848567,2218.397378,4388.132887,2187.96747,732.4803794,699.4276299,9526.299574,12761.53697,2839.589814,722.1336625,530.9800798,2918.820247,3409.312095,663.0273462,387.6123454,1261.991928,4743.397969,4237.129981,1257.888812,1400.79533,579.6918673,2014.615464,684.7628297,662.1406139,891.0795585,1752.978071,3883.948259,2965.529833,872.2033999,924.2184179,1605.884138,339.0424273,1094.235903,1109.088717,1235.863714,1674.008387,979.8977831,171.5628486,342.4445245,800.8147534,624.9381194,1857.009026,913.3308504,1810.321072,1319.234859,112.7804805,820.1333846,906.1617025,2407.012185,1405.108559,17.72048082,941.3951587,3860.182491,6029.040526,1801.844798,1082.29767,952.6808656,2314.723281,1953.642967,1232.562034,1738.228415,1476.986539,2210.300707,2060.062492,2415.760667,1719.910926,513.0910526,2000.420952,0.244888454,0.233831768,0.361313733,8.066872956,0.728401247,8.235665541,2.494839594,5.65416402,1.48239256,10.32413939,1.43033779,3.042901453,0.323053647,2.709626866,8.647649767,2.849889673,3.081314149,9.278848844,2.18852252,11.52430712,1.478614351,6.71394865,15.03726543,10.61056314,17.40304924,11.98111484,26.48403675,16.28810769,3.300604838,21.36470532,6.878116402,20.1949079,13.48934419,5.295597123,11.1891692,5.869871913,21.55206719,9.54514742,6.156547032,17.26450456,2.708382717,5.510945386,3.657245211,3.649906848,3.386826861,1.470188012,1.436573244,3.66793096,6.385850896,3.358934764,2.57112388,5.163264882,5.287380046,11.96701665,7.107818077,17.1578706,5.356110271,6.581701464,11.54218354,6.651961569,4.423344299,7.925361535,4.791926434,5.516059829,7.78252219,0.753909512,3.697592495,3.600101015,0.563886858,1.787022497,0.366968359,1.466673694,3.750071883,2.792332772,0.600766015,0.02029599,15.84446601,7.970518678,5.97272222,2.340799315,3.164428231,8.189461037,2.864659013,4.589892156,2.742547706,3.651421517,5.070825293,4.633318369,3.470314154,2.181657275,4.941146569,3.352643183,7.21914334,4.34728571,3.58166432,4.860781661,1.313255961,2.935814305,1.025730026,2.046505851
4,out,8.4,803.4429204,272.8594712,2187.696083,3825.971959,1148.624614,475.7753374,1051.386643,9914.099743,13447.07794,3630.23195,157.2543073,1355.561644,2890.30525,2995.308561,890.5136616,626.1833628,395.3403449,4905.904516,4439.636907,257.2954166,1354.46493,1755.940896,2299.370973,1075.921273,995.7256796,1544.988622,54.46769587,3991.905419,3178.584148,488.5010997,1168.115342,1617.759383,826.6217028,663.4007748,722.3966685,1121.389043,1099.781202,1043.190442,899.9975991,970.0380888,1379.119668,1248.957134,1857.128759,1512.351013,1689.171411,1158.43644,574.3296408,926.9185077,965.2050667,2238.164269,2127.800659,1060.938762,1916.951685,5191.498227,6252.913505,1177.547041,1913.217526,577.0392005,2000.36141,2312.472721,1267.476838,1279.806319,2096.267788,1692.941829,966.1197139,2279.597109,2239.169251,1652.701987,2478.124368,0.047612539,0.076367924,0.1742845,6.184082736,0.497225343,7.970171199,1.976535332,2.507716006,0.859999337,4.026218348,2.558340419,1.327579905,0.249458424,2.726417349,7.33165736,3.148166534,2.546926887,6.438442131,3.631288149,11.90719579,3.783411041,9.86415366,12.95238692,5.238255626,23.84718661,21.10735428,8.524003293,19.13771219,10.30541408,14.27036444,9.468486333,19.22812573,7.702230225,0.511618456,4.2436893,9.003520503,11.56385722,4.956213974,8.218125608,15.78814206,6.021340335,5.301001685,6.254395715,4.290833575,1.158708608,1.994626986,0.770880768,4.047079639,2.240566698,2.681350305,1.930592006,1.532472833,6.793813173,9.619941323,11.44151363,19.33567706,9.369681742,3.734734681,13.60485983,4.714257808,2.070015737,9.184999399,4.975647269,5.087582922,6.674570981,3.104351015,2.06552652,2.369678316,0.878556347,1.194709285,0.774548646,1.758576102,1.208201458,1.391232547,3.131708717,2.193964694,10.26864467,9.775472094,2.113667854,2.668944056,1.727036902,3.70303981,4.871236078,3.468223186,3.056517824,1.283548335,5.954850328,3.264286293,0.366684851,1.172583512,3.982321125,3.245740915,7.783049222,5.140221053,4.661203997,4.533007692,1.824227276,3.539217102,0.96148147,2.474606757
4,out,8.44,588.9820147,348.947428,2236.141637,3270.058541,875.2788363,202.2600049,858.8059682,10162.02779,13761.79962,3063.838483,839.429974,890.9794556,2193.670798,2512.498086,771.6634614,1418.26864,2397.343779,6015.810295,4511.418249,589.4968996,1318.722175,1276.110232,1974.230199,1021.09935,483.9457133,1553.735723,2359.890377,4402.185348,2519.647754,737.7484997,1282.90388,933.6843747,1258.187345,1363.642135,1341.201188,1242.080952,355.2414999,732.1761691,1306.843113,1653.689536,2014.598735,1825.935774,1779.803027,533.2666193,1045.838919,1568.280014,1280.917019,907.7899269,897.9563167,1439.081505,1888.490403,2074.603364,1499.346694,4699.366307,7026.216197,3537.010453,1941.710709,820.4167025,1905.035289,1930.499678,412.5004911,497.5353857,1547.424489,1361.783709,1710.58281,1148.652728,1614.765465,2503.274955,2523.939507,0.080645562,0.129467333,0.124121468,5.810115087,0.885318587,9.394842604,0.833665159,2.706066684,1.835333456,2.431682122,2.973270546,0.748296316,0.468181754,6.066879621,7.247608303,1.964675144,1.752171298,5.817777967,3.425189599,8.269327935,7.437310297,9.497193056,9.697724105,0.732936832,13.87296155,22.91418348,19.8215301,14.45357526,6.816582568,8.684796597,8.576863377,13.84608174,2.560651921,7.310391887,6.004348454,11.90416186,11.02263456,7.482641993,9.143673799,13.63934016,10.46856804,7.517274762,7.890089669,3.61769548,0.938150984,3.36458618,1.02178348,4.936009021,1.920253806,2.552770984,1.693509053,1.569403082,8.114731485,6.909069688,6.381191769,16.92907613,5.995142092,2.089733528,9.963497459,2.57322791,3.32320783,11.65610195,2.466558332,5.331412538,4.393389948,3.16762346,0.429778217,1.110680757,1.168214967,1.14966133,0.821939697,1.810731716,1.606690572,1.247496393,3.247102299,3.481544468,7.703225754,6.783644228,2.090983945,4.249790549,2.453079741,0.407980632,5.242072272,1.897541465,3.999527301,0.828618456,4.626419296,4.979763753,1.345227512,1.696384885,1.787335083,2.408292287,6.408697852,4.267041575,4.012937457,4.395045695,3.12406602,3.328809691,0.33164119,3.714473204
4,out,8.48,621.4046681,410.0116593,2153.248938,3356.296067,552.9156104,347.3458714,1154.466861,10407.04532,13773.7604,3455.696972,1104.967528,1338.239027,2383.555528,2845.87225,1311.961882,1750.818821,2260.829922,6478.277814,4792.673647,691.8424016,1196.016983,1066.506705,1989.511673,830.1773517,377.1898884,1277.413927,2812.945066,4079.258628,2480.331935,832.6062174,1040.277022,572.7775638,1687.892437,1764.498564,1101.406515,1077.551938,720.3282432,286.9018627,897.5734925,1282.94581,1654.312279,918.0244766,1295.679251,886.5378637,223.6045879,1487.15543,887.7188341,592.0416982,110.0528486,693.3566715,901.7812701,1503.219317,1135.45204,4427.385165,6565.896016,2399.3437,1353.403279,381.8020639,1678.452887,1866.751311,905.0443922,1565.313738,1260.738822,1073.049724,1942.396716,1029.085361,1369.384484,1717.320145,1234.614494,0.149935309,0.128950167,0.041272646,4.964835716,0.577726665,6.520018827,0.448698352,2.232976428,2.32600088,4.038444293,2.176684582,0.353664967,0.621141688,7.552886021,8.473192942,1.597741378,4.223189576,6.337263452,0.668824461,3.441358029,9.343543636,0.899998934,5.860589334,2.833194941,10.84385134,19.06679542,10.78085329,8.255083459,5.381101033,8.205495639,9.352006657,5.524043405,3.780908662,7.984452498,9.768664093,9.474693004,10.73848807,8.569264621,8.309127641,14.93422665,11.06255953,6.832374682,8.905542323,3.016321831,1.148210571,4.036403255,0.56923435,3.270726187,1.995313562,1.657380558,1.474944148,2.453546506,3.585470298,6.716559975,4.820098555,8.327701141,4.249266266,3.425552263,4.901447339,0.540746089,4.111334047,11.02704623,0.950911531,5.104268515,2.958442906,2.00575276,2.595183284,2.416197872,1.756262495,2.222198615,0.543847544,1.896032323,3.946637151,1.009931862,4.23063543,1.810602553,8.997649417,2.2650093,3.735293652,4.008238032,2.52880185,1.066815153,3.590346745,1.254064306,2.492859924,0.571767255,3.538820379,4.724527444,2.6743065,3.267895842,1.775652554,2.474083724,2.996462605,2.582162375,2.170235756,3.290585241,3.4096889,2.01627962,1.271356765,3.313832651
